0,0
0.04,1.035159907
0.08,14.75534185
0.12,7.375608505
0.16,22.12514619
0.2,7.375608505
0.24,9.04E-12
0.28,11.06383264
0.32,11.07035612
0.36,9.30E-12
0.4,22.14323339
0.44,7.375608505
0.48,7.375048729
0.52,11.07035612
0.56,7.70E-12
0.6,22.12514619
0.64,11.07035612
0.68,1.59E-11
0.72,14.75009746
0.76,16.59480424
0.8,15.38987053
0.84,11.06257309
0.88,13.90141623
0.92,22.12620464
0.96,7.375608505
1,7.376168366
1.04,11.07087585
1.08,16.60468234
1.12,7.372810475
1.16,11.06761299
1.2,14.74562095
1.24,33.20936469
1.28,22.1417517
1.32,22.13957646
1.36,22.1370981
1.4,22.12761855
1.44,22.14028704
1.48,22.11203013
1.52,22.11199919
1.56,22.1371837
1.6,22.12025724
1.64,29.51580988
1.68,16.60272463
1.72,22.1371837
1.76,14.75812246
1.8,5.534132781
1.84,7.379278756
1.88,16.59327516
1.92,11.78804902
1.96,14.74810463
2,7.372810475
2.04,2.62E-12
2.08,6.10E-12
2.12,11.06761299
2.16,22.11843142
2.2,4.79E-12
2.24,11.06761299
2.28,7.377157651
2.32,1.06E-13
2.36,14.74562095
2.4,4.82E-12
2.44,4.425029237
2.48,4.25E-12
2.52,2.43E-12
2.56,4.425029237
2.6,4.425029237
2.64,3.836809944
2.68,14.74562095
2.72,22.1417517
2.76,22.11656199
2.8,66.41872937
2.84,22.13522598
2.88,11.06761299
2.92,7.373245192
2.96,14.7469251
3,66.41089851
3.04,33.16767286
3.08,22.13740122
3.12,22.12017029
3.16,29.49371979
3.2,22.13653112
3.24,22.11134736
3.28,44.27436739
3.32,44.22334654
3.36,22.12458427
3.4,22.13633321
3.44,29.51363464
3.48,44.27045196
3.52,44.28350339
3.56,44.28350339
3.6,33.20936469
3.64,33.16506555
3.68,22.13988023
3.72,1.184164944
3.76,66.41146453
3.8,22.13890461
3.84,44.1698373
3.88,22.12971065
3.92,11.06154014
3.96,1.72E-11
4,11.06761299
4.04,22.11843142
4.08,40.85569564
4.12,11.05502185
4.16,8.850058475
4.2,6.16E-12
4.24,3.44E-12
4.28,14.74996813
4.32,5.530656918
4.36,7.37840866
4.4,1.48E-11
4.44,1.35E-11
4.48,4.66E-11
4.52,2.35E-11
4.56,9.45E-11
4.6,4.425029237
4.64,1.80E-12
4.68,1.80E-12
4.72,11.05502185
4.76,7.37840866
4.8,11.05502185
4.84,11.07087585
4.88,7.373303816
4.92,11.05502185
4.96,7.20E-12
5,6.96E-12
